datetime,open,high,low,close,volume
2025-08-27 09:40:00,99.44180331875368,99.47774493813412,99.40586169937325,99.42383250906347,514
2025-08-27 09:41:00,99.4574250915506,99.49467535719447,99.42017482590674,99.47605022437254,131
2025-08-27 09:42:00,99.45021257574635,99.45994744055218,99.44047771094051,99.44534514334343,259
2025-08-27 09:43:00,99.42824571877091,99.43145512762634,99.42503630991548,99.4266410143432,336
2025-08-27 09:44:00,99.3126288054782,99.31721642970062,99.30804118125577,99.3149226175894,838
2025-08-27 09:45:00,99.25742336152145,99.27003538134278,99.24481134170011,99.26372937143212,280
2025-08-27 09:46:00,99.22283105598397,99.22864250814007,99.21701960382788,99.21992532990592,928
2025-08-27 09:47:00,99.3087280406512,99.31946369980973,99.29799238149268,99.31409587023046,657
2025-08-27 09:48:00,99.33801365142686,99.41691955430497,99.25910774854876,99.37746660286592,440
2025-08-27 09:49:00,99.19989088608273,99.24916337036349,99.15061840180196,99.2245271282231,557
2025-08-27 09:50:00,99.22759415942197,99.27105188904682,99.18413642979712,99.24932302423439,179
2025-08-27 09:51:00,99.19901008071386,99.22178705701505,99.17623310441267,99.18762159256326,746
2025-08-27 09:52:00,99.14727406704971,99.19173610846113,99.10281202563829,99.125043046344,871
2025-08-27 09:53:00,99.19777384185106,99.24553886976295,99.15000881393917,99.221656355807,919
2025-08-27 09:54:00,99.28157608329879,99.32537842292528,99.23777374367229,99.30347725311204,858
2025-08-27 09:55:00,99.35752888122117,99.43116241500871,99.28389534743363,99.39434564811495,572
2025-08-27 09:56:00,99.29280996835782,99.32300899965628,99.26261093705935,99.27771045270859,770
2025-08-27 09:57:00,99.27023377201698,99.281711204785,99.25875633924896,99.26449505563298,814
2025-08-27 09:58:00,99.29852685531286,99.38050106343913,99.21655264718659,99.25753975124972,211
2025-08-27 09:59:00,99.37800898105326,99.3976325363563,99.35838542575021,99.36819720340173,391
2025-08-27 10:00:00,99.34190103586322,99.39172956139218,99.29207251033425,99.3668152986277,921
2025-08-27 10:01:00,99.329132901335,99.35245767029642,99.30580813237358,99.3174705168543,730
2025-08-27 10:02:00,99.24320644905988,99.27523043881992,99.21118245929985,99.2592184439399,482
2025-08-27 10:03:00,99.15021900842936,99.15974416372926,99.14069385312946,99.14545643077942,116
2025-08-27 10:04:00,99.21665170340184,99.23285455481292,99.20044885199076,99.22475312910737,592
2025-08-27 10:05:00,99.32628531206865,99.38366988155943,99.26890074257787,99.29759302732326,430
2025-08-27 10:06:00,99.32254983946973,99.32681031195142,99.31828936698804,99.32468007571057,838
2025-08-27 10:07:00,99.40427504747966,99.55383184602469,99.25471824893462,99.32949664820714,972
2025-08-27 10:08:00,99.43502166650134,99.44436647440943,99.42567685859325,99.4303492625473,585
2025-08-27 10:09:00,99.38569236951335,99.46721603169911,99.30416870732759,99.34493053842047,505
2025-08-27 10:10:00,99.41641412533893,99.47671385116627,99.3561143995116,99.4465639882526,216
2025-08-27 10:11:00,99.5407273178068,99.57959768544502,99.50185695016857,99.56016250162591,654
2025-08-27 10:12:00,99.53986521236122,99.56319876145953,99.51653166326291,99.55153198691038,979
2025-08-27 10:13:00,99.66645154454956,99.74250185590753,99.59040123319159,99.70447670022854,214
2025-08-27 10:14:00,99.45956431479979,99.50701014084103,99.41211848875855,99.43584140177917,894
2025-08-27 10:15:00,99.5269503580816,99.61431851797738,99.43958219818583,99.5706344380295,648
2025-08-27 10:16:00,99.53587172048024,99.58248129869327,99.48926214226722,99.55917650958675,913
2025-08-27 10:17:00,99.5140528720911,99.52588063645204,99.50222510773015,99.50813898991062,724
2025-08-27 10:18:00,99.52334834256273,99.58012934992188,99.46656733520358,99.5517388462423,646
2025-08-27 10:19:00,99.36709119877544,99.42240587439602,99.31177652315486,99.33943386096514,743
2025-08-27 10:20:00,99.35161601538937,99.39284172346575,99.31039030731299,99.33100316135118,435
2025-08-27 10:21:00,99.38198681657295,99.41241630273493,99.35155733041097,99.36677207349196,435
2025-08-27 10:22:00,99.50147529348592,99.52792417888912,99.47502640808273,99.48825085078433,988
2025-08-27 10:23:00,99.46221040193667,99.51503828407469,99.40938251979865,99.43579646086766,839
2025-08-27 10:24:00,99.39986799747305,99.46102215082782,99.33871384411829,99.43044507415044,246
2025-08-27 10:25:00,99.36195632771371,99.3748990477322,99.34901360769523,99.35548496770447,221
2025-08-27 10:26:00,99.43670848303339,99.45433373145123,99.41908323461554,99.44552110724231,180
2025-08-27 10:27:00,99.4648491598068,99.49336672812748,99.43633159148612,99.45059037564646,784
2025-08-27 10:28:00,99.42468444178316,99.51571460681058,99.33365427675574,99.37916935926944,765
2025-08-27 10:29:00,99.46749809752922,99.48100096544879,99.45399522960965,99.47424953148901,761
2025-08-27 10:30:00,99.47721229625523,99.57282504502622,99.38159954748424,99.42940592186974,474
2025-08-27 10:31:00,99.55628832319151,99.55972002549578,99.55285662088724,99.55457247203937,669
2025-08-27 10:32:00,99.50236440877218,99.57078016071382,99.43394865683054,99.46815653280136,162
2025-08-27 10:33:00,99.47827192940937,99.57763572937091,99.37890812944784,99.52795382939014,603
2025-08-27 10:34:00,99.44905650166153,99.49462463777027,99.40348836555279,99.4718405697159,767
2025-08-27 10:35:00,99.33460933817732,99.33989702774089,99.32932164861374,99.3372531829591,548
2025-08-27 10:36:00,99.36012802399553,99.42331335787826,99.2969426901128,99.39172069093689,527
2025-08-27 10:37:00,99.38286601476811,99.4251818136414,99.34055021589482,99.36170811533147,967
2025-08-27 10:38:00,99.3852602240695,99.41243419300301,99.35808625513599,99.39884720853625,526
2025-08-27 10:39:00,99.36859632663742,99.37858684832335,99.35860580495148,99.37359158748039,520
2025-08-27 10:40:00,99.25806897542849,99.27126997949517,99.2448679713618,99.26466947746182,421
2025-08-27 10:41:00,99.226652182839,99.29026985784434,99.16303450783367,99.25846102034167,779
2025-08-27 10:42:00,99.20143158457914,99.23805618971814,99.16480697944014,99.21974388714864,265
2025-08-27 10:43:00,99.13974597030318,99.15418215344444,99.12530978716192,99.1469640618738,696
2025-08-27 10:44:00,99.12893690563602,99.21168127744744,99.04619253382461,99.08756471973032,748
2025-08-27 10:45:00,99.1629619898876,99.21096430465158,99.11495967512363,99.13896083250562,560
2025-08-27 10:46:00,99.31457707378948,99.32071252046927,99.30844162710969,99.31150935044958,558
2025-08-27 10:47:00,99.33043386264924,99.33510248136308,99.32576524393541,99.33276817200615,288
2025-08-27 10:48:00,99.35288654496809,99.40939673120178,99.29637635873439,99.32463145185123,563
2025-08-27 10:49:00,99.3489564694007,99.46954030317963,99.22837263562178,99.40924838629016,478
2025-08-27 10:50:00,99.19844111417531,99.27426081693798,99.12262141141264,99.23635096555665,101
2025-08-27 10:51:00,99.19832097490763,99.22842689092725,99.16821505888801,99.21337393291745,717
2025-08-27 10:52:00,99.20508472988561,99.2086865729498,99.20148288682142,99.2068856514177,463
2025-08-27 10:53:00,99.40256174556367,99.41317219405873,99.39195129706862,99.39725652131615,171
2025-08-27 10:54:00,99.38925285865533,99.43684878165644,99.34165693565421,99.36545489715476,526
2025-08-27 10:55:00,99.41521709575734,99.41909112168328,99.4113430698314,99.41715410872031,737
2025-08-27 10:56:00,99.41444469760243,99.42733232460957,99.4015570705953,99.420888511106,269
2025-08-27 10:57:00,99.3234862039842,99.38557423275829,99.26139817521012,99.29244218959717,304
2025-08-27 10:58:00,99.41627999054916,99.4329888114114,99.39957116968691,99.42463440098028,924
2025-08-27 10:59:00,99.47807182407836,99.4858347765196,99.47030887163712,99.47419034785774,436
2025-08-27 11:00:00,99.5430136517893,99.63840402968316,99.44762327389543,99.49531846284236,571
2025-08-27 11:01:00,99.47258597780039,99.51560522833937,99.42956672726142,99.4510763525309,294
2025-08-27 11:02:00,99.58620709168297,99.60688736835405,99.56552681501188,99.57586695334743,769
2025-08-27 11:03:00,99.47651479162406,99.57089917449106,99.38213040875705,99.52370698305756,752
2025-08-27 11:04:00,99.52520712061747,99.55303477684416,99.49737946439078,99.53912094873081,374
2025-08-27 11:05:00,99.70160206463768,99.76837614309268,99.63482798618269,99.66821502541019,106
2025-08-27 11:06:00,99.62458964986398,99.64889146433487,99.60028783539309,99.63674055709942,665
2025-08-27 11:07:00,99.58144839851192,99.65881359795884,99.50408319906501,99.54276579878847,715
2025-08-27 11:08:00,99.59137876929614,99.64551332199049,99.53724421660179,99.61844604564332,953
2025-08-27 11:09:00,99.55325712921537,99.57681336180626,99.52970089662448,99.54147901291992,949
2025-08-27 11:10:00,99.43174931813891,99.43643112757587,99.42706750870195,99.42940841342043,672
2025-08-27 11:11:00,99.43919182234401,99.50548165472112,99.3729019899669,99.47233673853258,698
2025-08-27 11:12:00,99.35667290797022,99.42103108639944,99.292314729541,99.32449381875561,869
2025-08-27 11:13:00,99.39630369600624,99.4661596052619,99.32644778675059,99.36137574137842,277
2025-08-27 11:14:00,99.32518172575107,99.35436169206837,99.29600175943376,99.31059174259242,341
2025-08-27 11:15:00,99.45032624253867,99.50224518508963,99.3984072999877,99.47628571381415,302
2025-08-27 11:16:00,99.38999941270082,99.46596671647465,99.31403210892698,99.3520157608139,642
2025-08-27 11:17:00,99.36637945756384,99.50798723746937,99.22477167765831,99.29557556761107,900
2025-08-27 11:18:00,99.43303579356612,99.45559373648656,99.41047785064568,99.42175682210589,561
2025-08-27 11:19:00,99.3371135937756,99.36470063377115,99.30952655378005,99.35090711377337,179
2025-08-27 11:20:00,99.3571765067369,99.41718959422384,99.29716341924997,99.38718305048037,622
2025-08-27 11:21:00,99.46306286095245,99.48622092905671,99.43990479284818,99.45148382690031,516
2025-08-27 11:22:00,99.337143957404,99.3577152877598,99.31657262704819,99.32685829222609,865
2025-08-27 11:23:00,99.35380350043069,99.41149853714347,99.2961084637179,99.38265101878709,483
2025-08-27 11:24:00,99.376446851759,99.46993393674377,99.28295976677423,99.32970330926662,490
2025-08-27 11:25:00,99.44059020394776,99.46001624270691,99.42116416518861,99.43087718456819,995
2025-08-27 11:26:00,99.34417652875752,99.35369772325377,99.33465533426126,99.34893712600564,898
2025-08-27 11:27:00,99.24121967239304,99.26368060845729,99.2187587363288,99.25245014042517,787
2025-08-27 11:28:00,99.28464299084213,99.31013332550168,99.25915265618258,99.27189782351236,225
2025-08-27 11:29:00,99.31021749750653,99.31193954809181,99.30849544692124,99.31107852279918,593
2025-08-27 11:30:00,99.33210490141602,99.45652126908666,99.20768853374537,99.26989671758069,146
2025-08-27 11:31:00,99.36162228742496,99.39453470804166,99.32870986680827,99.34516607711662,817
2025-08-27 11:32:00,99.30955483224544,99.33223026787316,99.28687939661772,99.3208925500593,575
2025-08-27 11:33:00,99.32999303236065,99.37910773407339,99.28087833064791,99.30543568150428,718
2025-08-27 11:34:00,99.35526834160588,99.35821755268536,99.3523191305264,99.35674294714562,563
2025-08-27 11:35:00,99.30047578551014,99.32281941055028,99.27813216047001,99.3116475980302,886
2025-08-27 11:36:00,99.45067963235799,99.46780709240088,99.4335521723151,99.44211590233654,948
2025-08-27 11:37:00,99.49036705076412,99.49889023931395,99.48184386221429,99.49462864503903,222
2025-08-27 11:38:00,99.3975382803407,99.44567490860493,99.34940165207647,99.37346996620859,573
2025-08-27 11:39:00,99.45173408106413,99.46206464504894,99.44140351707932,99.44656879907173,233
2025-08-27 11:40:00,99.37617608992085,99.40668689840031,99.34566528144138,99.39143149416057,718
2025-08-27 11:41:00,99.44073757998598,99.4485862280344,99.43288893193755,99.44466190401019,916
2025-08-27 11:42:00,99.5348956738843,99.56422223736249,99.5055691104061,99.52023239214519,940
2025-08-27 11:43:00,99.47153714864695,99.48274796886149,99.4603263284324,99.47714255875421,661
2025-08-27 11:44:00,99.5501893829325,99.58591987246433,99.51445889340067,99.56805462769842,948
2025-08-27 11:45:00,99.58505432228031,99.6875513862092,99.48255725835143,99.53380579031588,706
2025-08-27 11:46:00,99.65253794791815,99.71049165116594,99.59458424467036,99.68151479954204,879
2025-08-27 11:47:00,99.80574718642373,99.82255992335779,99.78893444948967,99.79734081795671,122
2025-08-27 11:48:00,99.78815038595279,99.8094248826148,99.76687588929077,99.7987876342838,665
2025-08-27 11:49:00,99.72997499878431,99.78983734496657,99.67011265260206,99.75990617187544,985
2025-08-27 11:50:00,99.6610005968222,99.72958428168373,99.59241691196068,99.62670875439144,865
2025-08-27 11:51:00,99.59795024139667,99.63342229151804,99.5624781912753,99.58021421633599,334
2025-08-27 11:52:00,99.59379886262731,99.6082262974211,99.57937142783352,99.58658514523042,158
2025-08-27 11:53:00,99.62297203553373,99.66215971158995,99.58378435947752,99.60337819750562,263
2025-08-27 11:54:00,99.64701630278576,99.7337631315776,99.56026947399391,99.69038971718167,870
2025-08-27 11:55:00,99.71495031727348,99.75778892196482,99.67211171258214,99.69353101492781,925
2025-08-27 11:56:00,99.71798180268195,99.7457591416563,99.6902044637076,99.70409313319477,315
2025-08-27 11:57:00,99.83593095004242,99.84615040162258,99.82571149846227,99.8410406758325,282
2025-08-27 11:58:00,99.81678985959854,99.87689733590234,99.75668238329474,99.78673612144664,668
2025-08-27 11:59:00,100.03600103866297,100.05578507425079,100.01621700307516,100.02610902086907,756
2025-08-27 12:00:00,100.08807316624444,100.10394582930695,100.07220050318193,100.0960094977757,189
2025-08-27 12:01:00,100.02144192913049,100.03808494934961,100.00479890891137,100.01312041902092,410
2025-08-27 12:02:00,99.93775258852335,99.94242193146835,99.93308324557836,99.93541791705086,656
2025-08-27 12:03:00,99.97832511066741,100.00479171628983,99.951858505045,99.9650918078562,356
2025-08-27 12:04:00,99.96245152916846,100.0381750446275,99.88672801370943,99.92458977143895,632
2025-08-27 12:05:00,100.02154937002503,100.03762903059199,100.00546970945807,100.02958920030851,632
2025-08-27 12:06:00,100.06141696935646,100.14916362293881,99.9736703157741,100.10529029614764,151
2025-08-27 12:07:00,100.05758830633842,100.0585083878776,100.05666822479924,100.058048347108,437
2025-08-27 12:08:00,99.99180694832624,100.00307015418862,99.98054374246387,99.99743855125743,270
2025-08-27 12:09:00,99.87262893546762,99.90726507322346,99.83799279771178,99.88994700434554,166
2025-08-27 12:10:00,99.83895069034878,99.90241721517611,99.77548416552145,99.80721742793511,724
2025-08-27 12:11:00,99.90934903496078,99.99447476786726,99.8242233020543,99.95191190141402,399
2025-08-27 12:12:00,99.92845919522829,99.93857563504943,99.91834275540714,99.93351741513885,771
2025-08-27 12:13:00,99.83086995903905,99.9124628039935,99.74927711408459,99.87166638151628,877
2025-08-27 12:14:00,99.84669761842865,99.88334926820485,99.81004596865245,99.82837179354055,931
2025-08-27 12:15:00,99.87947268670175,99.97037578282963,99.78856959057386,99.9249242347657,331
2025-08-27 12:16:00,99.81084690442908,99.84960467913082,99.77208912972735,99.83022579177995,936
2025-08-27 12:17:00,99.82511786777908,99.8527698720717,99.79746586348647,99.83894386992539,167
2025-08-27 12:18:00,99.83176292388029,99.84346414659795,99.82006170116263,99.83761353523911,605
2025-08-27 12:19:00,99.74247576729711,99.75490219820082,99.73004933639339,99.73626255184524,127
2025-08-27 12:20:00,99.77301989450795,99.83304647743165,99.71299331158426,99.8030331859698,727
2025-08-27 12:21:00,99.81977628747055,99.82679428096294,99.81275829397815,99.82328528421675,150
2025-08-27 12:22:00,99.90826062923757,100.00661411441693,99.80990714405822,99.8590838866479,792
2025-08-27 12:23:00,99.99448561850322,100.05034494158856,99.93862629541788,99.96655595696055,359
2025-08-27 12:24:00,99.8862780363746,99.89557032398424,99.87698574876497,99.88163189256979,690
2025-08-27 12:25:00,99.81333507978619,99.82883502894447,99.7978351306279,99.82108505436533,884
2025-08-27 12:26:00,99.85645725665083,99.85928668109582,99.85362783220583,99.85504254442833,719
2025-08-27 12:27:00,99.89949826167303,99.96044680116272,99.83854972218334,99.92997253141787,685
2025-08-27 12:28:00,99.9426586559925,100.04021374919444,99.84510356279057,99.89388110939154,786
2025-08-27 12:29:00,100.25269929177658,100.25987868860184,100.24551989495131,100.2562889901892,283
2025-08-27 12:30:00,100.30049099752006,100.39138995878942,100.2095920362507,100.25504151688538,122
2025-08-27 12:31:00,100.39361524035601,100.43160085513023,100.3556296255818,100.41260804774312,885
2025-08-27 12:32:00,100.47224366144702,100.47696659716912,100.46752072572492,100.46988219358597,228
2025-08-27 12:33:00,100.52661049873637,100.54759099733758,100.50563000013517,100.53710074803698,390
2025-08-27 12:34:00,100.50326667209978,100.54646082012927,100.4600725240703,100.48166959808503,931
2025-08-27 12:35:00,100.56629984620375,100.63027309278664,100.50232659962086,100.59828646949519,600
2025-08-27 12:36:00,100.50613503439759,100.55822126760053,100.45404880119465,100.53217815099906,285
2025-08-27 12:37:00,100.48910377880414,100.51828099395473,100.45992656365354,100.50369238637943,578
2025-08-27 12:38:00,100.45209456253713,100.45857042488029,100.44561870019396,100.44885663136554,670
2025-08-27 12:39:00,100.46068314746186,100.48967601172662,100.43169028319711,100.47517957959424,591
2025-08-27 12:40:00,100.64871810581373,100.6840627342131,100.61337347741436,100.63104579161404,612
2025-08-27 12:41:00,100.50038080177748,100.54315858472852,100.45760301882645,100.521769693253,742
2025-08-27 12:42:00,100.55756633776289,100.64004038247909,100.4750922930467,100.598803360121,166
2025-08-27 12:43:00,100.42984086252875,100.48337139052771,100.37631033452979,100.45660612652823,904
2025-08-27 12:44:00,100.39393262560266,100.43041274909302,100.3574525021123,100.37569256385747,566
2025-08-27 12:45:00,100.48339973054681,100.50147059641046,100.46532886468316,100.49243516347863,384
2025-08-27 12:46:00,100.49057665842417,100.5552337356121,100.42591958123624,100.4582481198302,700
2025-08-27 12:47:00,100.40594391457758,100.43456343013636,100.37732439901879,100.42025367235696,516
2025-08-27 12:48:00,100.35049543816478,100.37302560880791,100.32796526752166,100.36176052348635,199
2025-08-27 12:49:00,100.40706082471695,100.50055164169356,100.31357000774034,100.36031541622864,288
2025-08-27 12:50:00,100.3504017924813,100.40849098467693,100.29231260028568,100.3213571963835,989
2025-08-27 12:51:00,100.36978616566594,100.38394311050313,100.35562922082876,100.36270769324734,957
2025-08-27 12:52:00,100.37545279005032,100.39049577740735,100.36040980269328,100.3679312963718,487
2025-08-27 12:53:00,100.32513655516284,100.38561040193379,100.2646627083919,100.29489963177737,340
2025-08-27 12:54:00,100.4992162447165,100.5186651811841,100.47976730824888,100.50894071295029,881
2025-08-27 12:55:00,100.55219292096584,100.56476660141286,100.53961924051882,100.55847976118935,830
2025-08-27 12:56:00,100.39129794237142,100.40101139897035,100.38158448577249,100.38644121407197,516
2025-08-27 12:57:00,100.40828048086358,100.4460700558715,100.37049090585566,100.38938569335963,275
2025-08-27 12:58:00,100.35712957369486,100.40956493001569,100.30469421737403,100.38334725185528,486
2025-08-27 12:59:00,100.42757492639282,100.51034528204724,100.3448045707384,100.46896010422003,570
2025-08-27 13:00:00,100.36591072921964,100.39008880341196,100.34173265502731,100.35382169212347,952
2025-08-27 13:01:00,100.3587055454809,100.38931389133865,100.32809719962316,100.34340137255204,332
2025-08-27 13:02:00,100.40125661530013,100.42581699857072,100.37669623202953,100.41353680693543,762
2025-08-27 13:03:00,100.47280296796515,100.4907044369525,100.4549014989778,100.46385223347147,551
2025-08-27 13:04:00,100.37833470849708,100.38530456853024,100.37136484846391,100.3748497784805,376
2025-08-27 13:05:00,100.35348093358193,100.39046359116817,100.3164982759957,100.37197226237505,328
2025-08-27 13:06:00,100.31735807101813,100.4128258753935,100.22189026664277,100.26962416883045,270
2025-08-27 13:07:00,100.26693220812967,100.33284732437231,100.20101709188704,100.29988976625098,834
2025-08-27 13:08:00,100.41055089127528,100.41418491749174,100.40691686505882,100.41236790438352,312
2025-08-27 13:09:00,100.4450906516519,100.46566530888,100.42451599442379,100.43480332303784,381
2025-08-27 13:10:00,100.34577987098943,100.3502415787005,100.34131816327836,100.3435490171339,140
2025-08-27 13:11:00,100.42146964489973,100.42334817714871,100.41959111265075,100.42053037877524,221
2025-08-27 13:12:00,100.59396610958866,100.68052617476091,100.50740604441641,100.55068607700254,326
2025-08-27 13:13:00,100.67906580925421,100.75381272062687,100.60431889788156,100.71643926494055,393
2025-08-27 13:14:00,100.55870439153769,100.56077067315123,100.55663810992415,100.55973753234446,699
2025-08-27 13:15:00,100.52176040483378,100.54391051135616,100.49961029831141,100.53283545809497,366
2025-08-27 13:16:00,100.62565255123607,100.67323003976477,100.57807506270737,100.64944129550042,640
2025-08-27 13:17:00,100.57069730287232,100.62175542575034,100.5196391799943,100.54516824143332,858
2025-08-27 13:18:00,100.60841690031057,100.63209049526233,100.58474330535881,100.62025369778645,927
2025-08-27 13:19:00,100.67277683328267,100.6861588878276,100.65939477873773,100.6660858060102,550
2025-08-27 13:20:00,100.60013695721521,100.64247549597604,100.55779841845438,100.62130622659562,548
2025-08-27 13:21:00,100.59735835277657,100.70371972379414,100.490996981759,100.54417766726777,855
2025-08-27 13:22:00,100.33851995424277,100.34347466925483,100.33356523923071,100.33604259673673,160
2025-08-27 13:23:00,100.25829829280912,100.28843932559832,100.22815726001991,100.24322777641451,601
2025-08-27 13:24:00,100.24004581632566,100.26165896385737,100.21843266879395,100.25085239009151,246
2025-08-27 13:25:00,100.1419883425788,100.16549055194722,100.11848613321038,100.153739447263,785
2025-08-27 13:26:00,100.27476951336054,100.31015080810164,100.23938821861944,100.25707886598998,889
2025-08-27 13:27:00,100.1620493311136,100.1976580243224,100.12644063790479,100.14424498450919,433
2025-08-27 13:28:00,100.12879196603268,100.13432523446055,100.12325869760481,100.12602533181875,980
2025-08-27 13:29:00,100.1412672587237,100.18609937008947,100.09643514735794,100.11885120304082,990
2025-08-27 13:30:00,100.25873483097544,100.30083401574805,100.21663564620283,100.27978442336175,241
2025-08-27 13:31:00,100.14557382753692,100.1640341875593,100.12711346751455,100.13634364752573,143
2025-08-27 13:32:00,100.24076530014543,100.3861147111115,100.09541588917935,100.16809059466239,243
2025-08-27 13:33:00,100.2435907313458,100.26233183417689,100.22484962851472,100.23422017993026,964
2025-08-27 13:34:00,100.1668836419485,100.2188108329907,100.1149564509063,100.1409200464274,432
2025-08-27 13:35:00,100.205916951571,100.28748074234404,100.12435316079795,100.16513505618447,596
2025-08-27 13:36:00,100.22387863736846,100.28574996927959,100.16200730545732,100.19294297141289,495
2025-08-27 13:37:00,100.17775826417923,100.18322868777088,100.17228784058759,100.18049347597506,154
2025-08-27 13:38:00,100.18535591246169,100.2517879538741,100.11892387104928,100.2185719331679,406
2025-08-27 13:39:00,100.15647739570835,100.1721366194016,100.1408181720151,100.16430700755498,969
2025-08-27 13:40:00,100.1675761231952,100.19790129260599,100.13725095378442,100.15241353848981,522
2025-08-27 13:41:00,100.22263869451254,100.24543390427108,100.199843484754,100.2340362993918,516
2025-08-27 13:42:00,100.3518069795488,100.37476149505974,100.32885246403785,100.34032972179332,772
2025-08-27 13:43:00,100.25444039807674,100.2891704165349,100.21971037961858,100.23707538884766,896
2025-08-27 13:44:00,100.42752234074597,100.48524047415762,100.36980420733431,100.39866327404015,424
2025-08-27 13:45:00,100.27269621831468,100.36028765865227,100.18510477797709,100.22890049814589,809
2025-08-27 13:46:00,100.26252575165906,100.28202193698702,100.24302956633109,100.25277765899507,770
2025-08-27 13:47:00,100.31171993742633,100.31962261192234,100.30381726293032,100.31567127467433,179
2025-08-27 13:48:00,100.33627559385782,100.34110677735856,100.33144441035708,100.33386000210744,130
2025-08-27 13:49:00,100.28829883886338,100.30909718526075,100.26750049246601,100.2778996656647,211
2025-08-27 13:50:00,100.2736068236891,100.32089412672393,100.22631952065426,100.24996317217168,657
2025-08-27 13:51:00,100.23606431031699,100.26647661990124,100.20565200073274,100.25127046510912,964
2025-08-27 13:52:00,100.19080854865976,100.25666514465709,100.12495195266243,100.1578802506611,816
2025-08-27 13:53:00,100.26091022166688,100.29971161735905,100.2221088259747,100.28031091951296,663
2025-08-27 13:54:00,100.2915511979402,100.34166204888653,100.24144034699385,100.26649577246702,749
2025-08-27 13:55:00,100.23796264644524,100.2755844083129,100.20034088457759,100.21915176551141,571
2025-08-27 13:56:00,100.3121066526665,100.38544591219728,100.23876739313572,100.2754370229011,173
